code,name,prov,city,lc,l2,safety,yield_reduction_pct,risk_tier,main_disaster,note
451103000000,平桂区,广西壮族自治区,贺州市,2,3,31,24.0,中风险,无显著记录,
451024000000,德保县,广西壮族自治区,百色市,2,3,31,24.0,中风险,无显著记录,
451321000000,忻城县,广西壮族自治区,来宾市,2,3,31,24.0,中风险,洪涝,
450332000000,恭城瑶族自治县,广西壮族自治区,桂林市,2,3,31,24.0,中风险,火灾,东南部火险
451421000000,扶绥县,广西壮族自治区,崇左市,2,3,31,24.0,中风险,无显著记录,
451121000000,昭平县,广西壮族自治区,贺州市,2,3,31,24.0,中风险,无显著记录,
450881000000,桂平市,广西壮族自治区,贵港市,2,3,31,24.0,中风险,无显著记录,
450181000000,横州市,广西壮族自治区,南宁市,2,3,31,24.0,中风险,火灾,东南部火险
451323000000,武宣县,广西壮族自治区,来宾市,2,3,31,24.0,中风险,洪涝,
450110000000,武鸣区,广西壮族自治区,南宁市,2,3,31,24.0,中风险,火灾,东南部火险
450326000000,永福县,广西壮族自治区,桂林市,2,3,31,24.0,中风险,火灾,东南部火险
450105000000,江南区,广西壮族自治区,南宁市,2,3,31,24.0,中风险,火灾,东南部火险
451402000000,江州区,广西壮族自治区,崇左市,2,3,31,24.0,中风险,无显著记录,
450722000000,浦北县,广西壮族自治区,钦州市,2,3,31,24.0,中风险,无显著记录,
450502000000,海城区,广西壮族自治区,北海市,2,3,31,24.0,中风险,无显著记录,
450802000000,港北区,广西壮族自治区,贵港市,2,3,31,24.0,中风险,无显著记录,
450803000000,港南区,广西壮族自治区,贵港市,2,3,31,24.0,中风险,无显著记录,
450602000000,港口区,广西壮族自治区,防城港市,2,3,31,24.0,中风险,无显著记录,
450327000000,灌阳县,广西壮族自治区,桂林市,2,3,31,24.0,中风险,火灾,东南部火险
450721000000,灵山县,广西壮族自治区,钦州市,2,3,31,24.0,中风险,无显著记录,
450323000000,灵川县,广西壮族自治区,桂林市,2,3,31,24.0,中风险,火灾,东南部火险
450902000000,玉州区,广西壮族自治区,玉林市,2,3,31,24.0,中风险,无显著记录,
451226000000,环江毛南族自治县,广西壮族自治区,河池市,2,3,31,24.0,中风险,洪涝,
451022000000,田东县,广西壮族自治区,百色市,2,3,31,24.0,中风险,无显著记录,
451029000000,田林县,广西壮族自治区,百色市,2,3,31,24.0,中风险,无显著记录,
451003000000,田阳区,广西壮族自治区,百色市,2,3,31,24.0,中风险,无显著记录,
450903000000,福绵区,广西壮族自治区,玉林市,2,3,31,24.0,中风险,无显著记录,
450302000000,秀峰区,广西壮族自治区,桂林市,2,3,31,24.0,中风险,火灾,东南部火险
451225000000,罗城仫佬族自治县,广西壮族自治区,河池市,2,3,31,24.0,中风险,洪涝,
450108000000,良庆区,广西壮族自治区,南宁市,2,3,31,24.0,中风险,火灾,东南部火险
450421000000,苍梧县,广西壮族自治区,梧州市,2,3,31,24.0,中风险,洪涝,
450381000000,荔浦市,广西壮族自治区,桂林市,2,3,31,24.0,中风险,火灾,东南部火险
450423000000,蒙山县,广西壮族自治区,梧州市,2,3,31,24.0,中风险,洪涝,
450422000000,藤县,广西壮族自治区,梧州市,2,3,31,24.0,中风险,洪涝,
450107000000,西乡塘区,广西壮族自治区,南宁市,2,3,31,24.0,中风险,火灾,东南部火险
451030000000,西林县,广西壮族自治区,百色市,2,3,31,24.0,中风险,无显著记录,
450804000000,覃塘区,广西壮族自治区,贵港市,2,3,31,24.0,中风险,无显著记录,
450304000000,象山区,广西壮族自治区,桂林市,2,3,31,24.0,中风险,火灾,东南部火险
451322000000,象州县,广西壮族自治区,来宾市,2,3,31,24.0,中风险,洪涝,
450329000000,资源县,广西壮族自治区,桂林市,2,3,31,24.0,中风险,火灾,东南部火险
450109000000,邕宁区,广西壮族自治区,南宁市,2,3,31,24.0,中风险,火灾,东南部火险
451026000000,那坡县,广西壮族自治区,百色市,2,3,31,24.0,中风险,无显著记录,
451228000000,都安瑶族自治县,广西壮族自治区,河池市,2,3,31,24.0,中风险,洪涝,
451202000000,金城江区,广西壮族自治区,河池市,2,3,31,24.0,中风险,洪涝,
451324000000,金秀瑶族自治县,广西壮族自治区,来宾市,2,3,31,24.0,中风险,洪涝,
451122000000,钟山县,广西壮族自治区,贺州市,2,3,31,24.0,中风险,无显著记录,
450703000000,钦北区,广西壮族自治区,钦州市,2,3,31,24.0,中风险,无显著记录,
450702000000,钦南区,广西壮族自治区,钦州市,2,3,31,24.0,中风险,无显著记录,
450512000000,铁山港区,广西壮族自治区,北海市,2,3,31,24.0,中风险,无显著记录,
450503000000,银海区,广西壮族自治区,北海市,2,3,31,24.0,中风险,无显著记录,
450405000000,长洲区,广西壮族自治区,梧州市,2,3,31,24.0,中风险,洪涝,
450603000000,防城区,广西壮族自治区,防城港市,2,3,31,24.0,中风险,无显著记录,
450321000000,阳朔县,广西壮族自治区,桂林市,2,3,31,24.0,中风险,火灾,东南部火险
450922000000,陆川县,广西壮族自治区,玉林市,2,3,31,24.0,中风险,无显著记录,
450123000000,隆安县,广西壮族自治区,南宁市,2,3,31,24.0,中风险,火灾,东南部火险
451031000000,隆林各族自治县,广西壮族自治区,百色市,2,3,31,24.0,中风险,无显著记录,
450311000000,雁山区,广西壮族自治区,桂林市,2,3,31,24.0,中风险,火灾,东南部火险
450103000000,青秀区,广西壮族自治区,南宁市,2,3,31,24.0,中风险,火灾,东南部火险
451081000000,靖西市,广西壮族自治区,百色市,2,3,31,24.0,中风险,无显著记录,
450124000000,马山县,广西壮族自治区,南宁市,2,3,31,24.0,中风险,火灾,东南部火险
450406000000,龙圩区,广西壮族自治区,梧州市,2,3,31,24.0,中风险,洪涝,
451423000000,龙州县,广西壮族自治区,崇左市,2,3,31,24.0,中风险,无显著记录,
450328000000,龙胜各族自治县,广西壮族自治区,桂林市,2,3,31,24.0,中风险,火灾,东南部火险
360828000000,万安县,江西省,吉安市,2,3,35,24.0,中风险,洪涝,
361129000000,万年县,江西省,上饶市,2,3,35,24.0,中风险,洪涝,鄱阳湖水系
360922000000,万载县,江西省,宜春市,2,3,35,24.0,中风险,洪涝,
360322000000,上栗县,江西省,萍乡市,2,3,35,24.0,中风险,洪涝,
360923000000,上高县,江西省,宜春市,2,3,35,24.0,中风险,洪涝,
361003000000,东乡区,江西省,抚州市,2,3,35,24.0,中风险,洪涝,
360102000000,东湖区,江西省,南昌市,2,3,35,24.0,中风险,火灾,大部火险
360981000000,丰城市,江西省,宜春市,2,3,35,24.0,中风险,洪涝,
361002000000,临川区,江西省,抚州市,2,3,35,24.0,中风险,洪涝,
361025000000,乐安县,江西省,抚州市,2,3,35,24.0,中风险,洪涝,
360281000000,乐平市,江西省,景德镇市,2,3,35,24.0,中风险,洪涝,
360881000000,井冈山市,江西省,吉安市,2,3,35,24.0,中风险,洪涝,
361127000000,余干县,江西省,上饶市,2,3,35,24.0,中风险,洪涝,鄱阳湖水系
360603000000,余江区,江西省,鹰潭市,2,3,35,24.0,中风险,洪涝,
361102000000,信州区,江西省,上饶市,2,3,35,24.0,中风险,洪涝,鄱阳湖水系
360424000000,修水县,江西省,九江市,2,3,35,24.0,中风险,洪涝,鄱阳湖水系
360482000000,共青城市,江西省,九江市,2,3,35,24.0,中风险,洪涝,鄱阳湖水系
360521000000,分宜县,江西省,新余市,2,3,35,24.0,中风险,洪涝,
361023000000,南丰县,江西省,抚州市,2,3,35,24.0,中风险,洪涝,
361021000000,南城县,江西省,抚州市,2,3,35,24.0,中风险,洪涝,
360121000000,南昌县,江西省,南昌市,2,3,35,24.0,中风险,火灾,大部火险
360821000000,吉安县,江西省,吉安市,2,3,35,24.0,中风险,洪涝,
360802000000,吉州区,江西省,吉安市,2,3,35,24.0,中风险,洪涝,
360822000000,吉水县,江西省,吉安市,2,3,35,24.0,中风险,洪涝,
360921000000,奉新县,江西省,宜春市,2,3,35,24.0,中风险,洪涝,
361130000000,婺源县,江西省,上饶市,2,3,35,24.0,中风险,洪涝,鄱阳湖水系
360123000000,安义县,江西省,南昌市,2,3,35,24.0,中风险,火灾,大部火险
360302000000,安源区,江西省,萍乡市,2,3,35,24.0,中风险,洪涝,
360829000000,安福县,江西省,吉安市,2,3,35,24.0,中风险,洪涝,
360924000000,宜丰县,江西省,宜春市,2,3,35,24.0,中风险,洪涝,
361026000000,宜黄县,江西省,抚州市,2,3,35,24.0,中风险,洪涝,
360823000000,峡江县,江西省,吉安市,2,3,35,24.0,中风险,洪涝,
361024000000,崇仁县,江西省,抚州市,2,3,35,24.0,中风险,洪涝,
361103000000,广丰区,江西省,上饶市,2,3,35,24.0,中风险,洪涝,鄱阳湖水系
361104000000,广信区,江西省,上饶市,2,3,35,24.0,中风险,洪涝,鄱阳湖水系
361030000000,广昌县,江西省,抚州市,2,3,35,24.0,中风险,洪涝,
360483000000,庐山市,江西省,九江市,2,3,35,24.0,中风险,洪涝,鄱阳湖水系
361126000000,弋阳县,江西省,上饶市,2,3,35,24.0,中风险,洪涝,鄱阳湖水系
360430000000,彭泽县,江西省,九江市,2,3,35,24.0,中风险,洪涝,鄱阳湖水系
361181000000,德兴市,江西省,上饶市,2,3,35,24.0,中风险,洪涝,鄱阳湖水系
360426000000,德安县,江西省,九江市,2,3,35,24.0,中风险,洪涝,鄱阳湖水系
360824000000,新干县,江西省,吉安市,2,3,35,24.0,中风险,洪涝,
360112000000,新建区,江西省,南昌市,2,3,35,24.0,中风险,火灾,大部火险
360202000000,昌江区,江西省,景德镇市,2,3,35,24.0,中风险,洪涝,
360602000000,月湖区,江西省,鹰潭市,2,3,35,24.0,中风险,洪涝,
360404000000,柴桑区,江西省,九江市,2,3,35,24.0,中风险,洪涝,鄱阳湖水系
360982000000,樟树市,江西省,宜春市,2,3,35,24.0,中风险,洪涝,
361125000000,横峰县,江西省,上饶市,2,3,35,24.0,中风险,洪涝,鄱阳湖水系
360423000000,武宁县,江西省,九江市,2,3,35,24.0,中风险,洪涝,鄱阳湖水系
360825000000,永丰县,江西省,吉安市,2,3,35,24.0,中风险,洪涝,
360425000000,永修县,江西省,九江市,2,3,35,24.0,中风险,洪涝,鄱阳湖水系
360830000000,永新县,江西省,吉安市,2,3,35,24.0,中风险,洪涝,
360826000000,泰和县,江西省,吉安市,2,3,35,24.0,中风险,洪涝,
360403000000,浔阳区,江西省,九江市,2,3,35,24.0,中风险,洪涝,鄱阳湖水系
360222000000,浮梁县,江西省,景德镇市,2,3,35,24.0,中风险,洪涝,
360502000000,渝水区,江西省,新余市,2,3,35,24.0,中风险,洪涝,
360429000000,湖口县,江西省,九江市,2,3,35,24.0,中风险,洪涝,鄱阳湖水系
360313000000,湘东区,江西省,萍乡市,2,3,35,24.0,中风险,洪涝,
360402000000,濂溪区,江西省,九江市,2,3,35,24.0,中风险,洪涝,鄱阳湖水系
361123000000,玉山县,江西省,上饶市,2,3,35,24.0,中风险,洪涝,鄱阳湖水系
360203000000,珠山区,江西省,景德镇市,2,3,35,24.0,中风险,洪涝,
360481000000,瑞昌市,江西省,九江市,2,3,35,24.0,中风险,洪涝,鄱阳湖水系
360113000000,红谷滩区,江西省,南昌市,2,3,35,24.0,中风险,火灾,大部火险
360323000000,芦溪县,江西省,萍乡市,2,3,35,24.0,中风险,洪涝,
360321000000,莲花县,江西省,萍乡市,2,3,35,24.0,中风险,洪涝,
360902000000,袁州区,江西省,宜春市,2,3,35,24.0,中风险,洪涝,
360103000000,西湖区,江西省,南昌市,2,3,35,24.0,中风险,火灾,大部火险
360681000000,贵溪市,江西省,鹰潭市,2,3,35,24.0,中风险,洪涝,
361028000000,资溪县,江西省,抚州市,2,3,35,24.0,中风险,洪涝,
360124000000,进贤县,江西省,南昌市,2,3,35,24.0,中风险,火灾,大部火险
360827000000,遂川县,江西省,吉安市,2,3,35,24.0,中风险,洪涝,
360428000000,都昌县,江西省,九江市,2,3,35,24.0,中风险,洪涝,鄱阳湖水系
361128000000,鄱阳县,江西省,上饶市,2,3,35,24.0,中风险,洪涝,鄱阳湖水系
361027000000,金溪县,江西省,抚州市,2,3,35,24.0,中风险,洪涝,
361124000000,铅山县,江西省,上饶市,2,3,35,24.0,中风险,洪涝,鄱阳湖水系
360926000000,铜鼓县,江西省,宜春市,2,3,35,24.0,中风险,洪涝,
360104000000,青云谱区,江西省,南昌市,2,3,35,24.0,中风险,火灾,大部火险
360803000000,青原区,江西省,吉安市,2,3,35,24.0,中风险,洪涝,
360111000000,青山湖区,江西省,南昌市,2,3,35,24.0,中风险,火灾,大部火险
360925000000,靖安县,江西省,宜春市,2,3,35,24.0,中风险,洪涝,
360983000000,高安市,江西省,宜春市,2,3,35,24.0,中风险,洪涝,
361022000000,黎川县,江西省,抚州市,2,3,35,24.0,中风险,洪涝,
330503000000,南浔区,浙江省,湖州市,2,3,31,24.0,中风险,洪涝,太湖流域
330402000000,南湖区,浙江省,嘉兴市,2,3,31,24.0,中风险,洪涝,太湖流域
330502000000,吴兴区,浙江省,湖州市,2,3,31,24.0,中风险,洪涝,太湖流域
330421000000,嘉善县,浙江省,嘉兴市,2,3,31,24.0,中风险,洪涝,太湖流域
330523000000,安吉县,浙江省,湖州市,2,3,31,24.0,中风险,洪涝,太湖流域
330482000000,平湖市,浙江省,嘉兴市,2,3,31,24.0,中风险,洪涝,太湖流域
330521000000,德清县,浙江省,湖州市,2,3,31,24.0,中风险,洪涝,太湖流域
330483000000,桐乡市,浙江省,嘉兴市,2,3,31,24.0,中风险,洪涝,太湖流域
330481000000,海宁市,浙江省,嘉兴市,2,3,31,24.0,中风险,洪涝,太湖流域
330424000000,海盐县,浙江省,嘉兴市,2,3,31,24.0,中风险,洪涝,太湖流域
330411000000,秀洲区,浙江省,嘉兴市,2,3,31,24.0,中风险,洪涝,太湖流域
330522000000,长兴县,浙江省,湖州市,2,3,31,24.0,中风险,洪涝,太湖流域
350404000000,三元区,福建省,三明市,2,3,36,24.0,中风险,洪涝,
350823000000,上杭县,福建省,龙岩市,2,3,36,24.0,中风险,火灾,西部森林火险
350626000000,东山县,福建省,漳州市,2,3,36,24.0,中风险,洪涝,
350503000000,丰泽区,福建省,泉州市,2,3,36,24.0,中风险,洪涝,
350622000000,云霄县,福建省,漳州市,2,3,36,24.0,中风险,洪涝,
350104000000,仓山区,福建省,福州市,2,3,36,24.0,中风险,火灾,南部森林火险+沿海
350322000000,仙游县,福建省,莆田市,2,3,36,24.0,中风险,洪涝,
350723000000,光泽县,福建省,南平市,2,3,36,24.0,中风险,洪涝,
350629000000,华安县,福建省,漳州市,2,3,36,24.0,中风险,洪涝,
350583000000,南安市,福建省,泉州市,2,3,36,24.0,中风险,洪涝,
350627000000,南靖县,福建省,漳州市,2,3,36,24.0,中风险,洪涝,
350922000000,古田县,福建省,宁德市,2,3,36,24.0,中风险,洪涝,
350103000000,台江区,福建省,福州市,2,3,36,24.0,中风险,火灾,南部森林火险+沿海
350212000000,同安区,福建省,厦门市,2,3,36,24.0,中风险,火灾,东南沿海火险
350925000000,周宁县,福建省,宁德市,2,3,36,24.0,中风险,洪涝,
350302000000,城厢区,福建省,莆田市,2,3,36,24.0,中风险,洪涝,
350425000000,大田县,福建省,三明市,2,3,36,24.0,中风险,洪涝,
350424000000,宁化县,福建省,三明市,2,3,36,24.0,中风险,洪涝,
350524000000,安溪县,福建省,泉州市,2,3,36,24.0,中风险,洪涝,
350924000000,寿宁县,福建省,宁德市,2,3,36,24.0,中风险,洪涝,
350428000000,将乐县,福建省,三明市,2,3,36,24.0,中风险,洪涝,
350426000000,尤溪县,福建省,三明市,2,3,36,24.0,中风险,洪涝,
350923000000,屏南县,福建省,宁德市,2,3,36,24.0,中风险,洪涝,
350628000000,平和县,福建省,漳州市,2,3,36,24.0,中风险,洪涝,
350128000000,平潭县,福建省,福州市,2,3,36,24.0,中风险,火灾,南部森林火险+沿海
350702000000,延平区,福建省,南平市,2,3,36,24.0,中风险,洪涝,
350430000000,建宁县,福建省,三明市,2,3,36,24.0,中风险,洪涝,
350783000000,建瓯市,福建省,南平市,2,3,36,24.0,中风险,洪涝,
350703000000,建阳区,福建省,南平市,2,3,36,24.0,中风险,洪涝,
350526000000,德化县,福建省,泉州市,2,3,36,24.0,中风险,洪涝,
350203000000,思明区,福建省,厦门市,2,3,36,24.0,中风险,火灾,东南沿海火险
350521000000,惠安县,福建省,泉州市,2,3,36,24.0,中风险,洪涝,
350725000000,政和县,福建省,南平市,2,3,36,24.0,中风险,洪涝,
350802000000,新罗区,福建省,龙岩市,2,3,36,24.0,中风险,火灾,西部森林火险
350421000000,明溪县,福建省,三明市,2,3,36,24.0,中风险,洪涝,
350111000000,晋安区,福建省,福州市,2,3,36,24.0,中风险,火灾,南部森林火险+沿海
350582000000,晋江市,福建省,泉州市,2,3,36,24.0,中风险,洪涝,
350724000000,松溪县,福建省,南平市,2,3,36,24.0,中风险,洪涝,
350926000000,柘荣县,福建省,宁德市,2,3,36,24.0,中风险,洪涝,
350782000000,武夷山市,福建省,南平市,2,3,36,24.0,中风险,洪涝,
350824000000,武平县,福建省,龙岩市,2,3,36,24.0,中风险,火灾,西部森林火险
350481000000,永安市,福建省,三明市,2,3,36,24.0,中风险,洪涝,
350803000000,永定区,福建省,龙岩市,2,3,36,24.0,中风险,火灾,西部森林火险
350525000000,永春县,福建省,泉州市,2,3,36,24.0,中风险,洪涝,
350125000000,永泰县,福建省,福州市,2,3,36,24.0,中风险,火灾,南部森林火险+沿海
350405000000,沙县区,福建省,三明市,2,3,36,24.0,中风险,洪涝,
350505000000,泉港区,福建省,泉州市,2,3,36,24.0,中风险,洪涝,
350429000000,泰宁县,福建省,三明市,2,3,36,24.0,中风险,洪涝,
350504000000,洛江区,福建省,泉州市,2,3,36,24.0,中风险,洪涝,
350722000000,浦城县,福建省,南平市,2,3,36,24.0,中风险,洪涝,
350205000000,海沧区,福建省,厦门市,2,3,36,24.0,中风险,火灾,东南沿海火险
350303000000,涵江区,福建省,莆田市,2,3,36,24.0,中风险,洪涝,
350423000000,清流县,福建省,三明市,2,3,36,24.0,中风险,洪涝,
350206000000,湖里区,福建省,厦门市,2,3,36,24.0,中风险,火灾,东南沿海火险
350881000000,漳平市,福建省,龙岩市,2,3,36,24.0,中风险,火灾,西部森林火险
350623000000,漳浦县,福建省,漳州市,2,3,36,24.0,中风险,洪涝,
350581000000,石狮市,福建省,泉州市,2,3,36,24.0,中风险,洪涝,
350981000000,福安市,福建省,宁德市,2,3,36,24.0,中风险,洪涝,
350181000000,福清市,福建省,福州市,2,3,36,24.0,中风险,火灾,南部森林火险+沿海
350982000000,福鼎市,福建省,宁德市,2,3,36,24.0,中风险,洪涝,
350305000000,秀屿区,福建省,莆田市,2,3,36,24.0,中风险,洪涝,
350123000000,罗源县,福建省,福州市,2,3,36,24.0,中风险,火灾,南部森林火险+沿海
350213000000,翔安区,福建省,厦门市,2,3,36,24.0,中风险,火灾,东南沿海火险
350602000000,芗城区,福建省,漳州市,2,3,36,24.0,中风险,洪涝,
350304000000,荔城区,福建省,莆田市,2,3,36,24.0,中风险,洪涝,
350902000000,蕉城区,福建省,宁德市,2,3,36,24.0,中风险,洪涝,
350624000000,诏安县,福建省,漳州市,2,3,36,24.0,中风险,洪涝,
350825000000,连城县,福建省,龙岩市,2,3,36,24.0,中风险,火灾,西部森林火险
350122000000,连江县,福建省,福州市,2,3,36,24.0,中风险,火灾,南部森林火险+沿海
350781000000,邵武市,福建省,南平市,2,3,36,24.0,中风险,洪涝,
350527000000,金门县,福建省,泉州市,2,3,36,24.0,中风险,洪涝,
350112000000,长乐区,福建省,福州市,2,3,36,24.0,中风险,火灾,南部森林火险+沿海
350821000000,长汀县,福建省,龙岩市,2,3,36,24.0,中风险,火灾,西部森林火险
350605000000,长泰区,福建省,漳州市,2,3,36,24.0,中风险,洪涝,
350121000000,闽侯县,福建省,福州市,2,3,36,24.0,中风险,火灾,南部森林火险+沿海
350124000000,闽清县,福建省,福州市,2,3,36,24.0,中风险,火灾,南部森林火险+沿海
350211000000,集美区,福建省,厦门市,2,3,36,24.0,中风险,火灾,东南沿海火险
350921000000,霞浦县,福建省,宁德市,2,3,36,24.0,中风险,洪涝,
350721000000,顺昌县,福建省,南平市,2,3,36,24.0,中风险,洪涝,
350105000000,马尾区,福建省,福州市,2,3,36,24.0,中风险,火灾,南部森林火险+沿海
350502000000,鲤城区,福建省,泉州市,2,3,36,24.0,中风险,洪涝,
350102000000,鼓楼区,福建省,福州市,2,3,36,24.0,中风险,火灾,南部森林火险+沿海
350603000000,龙文区,福建省,漳州市,2,3,36,24.0,中风险,洪涝,
350604000000,龙海区,福建省,漳州市,2,3,36,24.0,中风险,洪涝,
230184000000,五常市,黑龙江省,哈尔滨市,3,1,40,22.0,中风险,洪涝,1932 松花江大水
230123000000,依兰县,黑龙江省,哈尔滨市,3,1,40,22.0,中风险,洪涝,1932 松花江大水
230103000000,南岗区,黑龙江省,哈尔滨市,3,1,40,22.0,中风险,洪涝,1932 松花江大水
230113000000,双城区,黑龙江省,哈尔滨市,3,1,40,22.0,中风险,洪涝,1932 松花江大水
230111000000,呼兰区,黑龙江省,哈尔滨市,3,1,40,22.0,中风险,洪涝,1932 松花江大水
230125000000,宾县,黑龙江省,哈尔滨市,3,1,40,22.0,中风险,洪涝,1932 松花江大水
230183000000,尚志市,黑龙江省,哈尔滨市,3,1,40,22.0,中风险,洪涝,1932 松花江大水
230126000000,巴彦县,黑龙江省,哈尔滨市,3,1,40,22.0,中风险,洪涝,1932 松花江大水
230108000000,平房区,黑龙江省,哈尔滨市,3,1,40,22.0,中风险,洪涝,1932 松花江大水
230129000000,延寿县,黑龙江省,哈尔滨市,3,1,40,22.0,中风险,洪涝,1932 松花江大水
230124000000,方正县,黑龙江省,哈尔滨市,3,1,40,22.0,中风险,洪涝,1932 松花江大水
230127000000,木兰县,黑龙江省,哈尔滨市,3,1,40,22.0,中风险,洪涝,1932 松花江大水
230109000000,松北区,黑龙江省,哈尔滨市,3,1,40,22.0,中风险,洪涝,1932 松花江大水
230128000000,通河县,黑龙江省,哈尔滨市,3,1,40,22.0,中风险,洪涝,1932 松花江大水
230104000000,道外区,黑龙江省,哈尔滨市,3,1,40,22.0,中风险,洪涝,1932 松花江大水
230102000000,道里区,黑龙江省,哈尔滨市,3,1,40,22.0,中风险,洪涝,1932 松花江大水
230112000000,阿城区,黑龙江省,哈尔滨市,3,1,40,22.0,中风险,洪涝,1932 松花江大水
230110000000,香坊区,黑龙江省,哈尔滨市,3,1,40,22.0,中风险,洪涝,1932 松花江大水
440607000000,三水区,广东省,佛山市,2,2,41,20.0,中风险,火灾,
441625000000,东源县,广东省,河源市,2,2,41,20.0,中风险,火灾,
441423000000,丰顺县,广东省,梅州市,2,2,41,20.0,中风险,火灾,
440281000000,乐昌市,广东省,韶关市,2,2,41,20.0,中风险,火灾,
440232000000,乳源瑶族自治县,广东省,韶关市,2,2,41,20.0,中风险,火灾,
445302000000,云城区,广东省,云浮市,2,2,41,20.0,中风险,火灾,
445303000000,云安区,广东省,云浮市,2,2,41,20.0,中风险,火灾,
441424000000,五华县,广东省,梅州市,2,2,41,20.0,中风险,火灾,
440224000000,仁化县,广东省,韶关市,2,2,41,20.0,中风险,火灾,
441821000000,佛冈县,广东省,清远市,2,2,41,20.0,中风险,火灾,
440983000000,信宜市,广东省,茂名市,2,2,41,20.0,中风险,火灾,
441481000000,兴宁市,广东省,梅州市,2,2,41,20.0,中风险,火灾,
440982000000,化州市,广东省,茂名市,2,2,41,20.0,中风险,火灾,
440605000000,南海区,广东省,佛山市,2,2,41,20.0,中风险,火灾,
440282000000,南雄市,广东省,韶关市,2,2,41,20.0,中风险,火灾,
441322000000,博罗县,广东省,惠州市,2,2,41,20.0,中风险,台风,
440781000000,台山市,广东省,江门市,2,2,41,20.0,中风险,火灾,
441624000000,和平县,广东省,河源市,2,2,41,20.0,中风险,火灾,
441284000000,四会市,广东省,肇庆市,2,2,41,20.0,中风险,火灾,
441502000000,城区,广东省,汕尾市,2,2,41,20.0,中风险,火灾,
441422000000,大埔县,广东省,梅州市,2,2,41,20.0,中风险,火灾,
440222000000,始兴县,广东省,韶关市,2,2,41,20.0,中风险,火灾,
441225000000,封开县,广东省,肇庆市,2,2,41,20.0,中风险,火灾,
441426000000,平远县,广东省,梅州市,2,2,41,20.0,中风险,火灾,
441223000000,广宁县,广东省,肇庆市,2,2,41,20.0,中风险,火灾,
440783000000,开平市,广东省,江门市,2,2,41,20.0,中风险,火灾,
441226000000,德庆县,广东省,肇庆市,2,2,41,20.0,中风险,火灾,
441224000000,怀集县,广东省,肇庆市,2,2,41,20.0,中风险,火灾,
440785000000,恩平市,广东省,江门市,2,2,41,20.0,中风险,火灾,
441323000000,惠东县,广东省,惠州市,2,2,41,20.0,中风险,台风,
441302000000,惠城区,广东省,惠州市,2,2,41,20.0,中风险,台风,
445224000000,惠来县,广东省,揭阳市,2,2,41,20.0,中风险,火灾,
441303000000,惠阳区,广东省,惠州市,2,2,41,20.0,中风险,台风,
445203000000,揭东区,广东省,揭阳市,2,2,41,20.0,中风险,火灾,
445222000000,揭西县,广东省,揭阳市,2,2,41,20.0,中风险,火灾,
440403000000,斗门区,广东省,珠海市,2,2,41,20.0,中风险,火灾,
440233000000,新丰县,广东省,韶关市,2,2,41,20.0,中风险,火灾,
440705000000,新会区,广东省,江门市,2,2,41,20.0,中风险,火灾,
445321000000,新兴县,广东省,云浮市,2,2,41,20.0,中风险,火灾,
445281000000,普宁市,广东省,揭阳市,2,2,41,20.0,中风险,火灾,
440205000000,曲江区,广东省,韶关市,2,2,41,20.0,中风险,火灾,
441403000000,梅县区,广东省,梅州市,2,2,41,20.0,中风险,火灾,
441402000000,梅江区,广东省,梅州市,2,2,41,20.0,中风险,火灾,
445202000000,榕城区,广东省,揭阳市,2,2,41,20.0,中风险,火灾,
440203000000,武江区,广东省,韶关市,2,2,41,20.0,中风险,火灾,
441702000000,江城区,广东省,阳江市,2,2,41,20.0,中风险,火灾,
440704000000,江海区,广东省,江门市,2,2,41,20.0,中风险,火灾,
440204000000,浈江区,广东省,韶关市,2,2,41,20.0,中风险,火灾,
441521000000,海丰县,广东省,汕尾市,2,2,41,20.0,中风险,火灾,
441802000000,清城区,广东省,清远市,2,2,41,20.0,中风险,火灾,
441803000000,清新区,广东省,清远市,2,2,41,20.0,中风险,火灾,
445102000000,湘桥区,广东省,潮州市,2,2,41,20.0,中风险,火灾,
441602000000,源城区,广东省,河源市,2,2,41,20.0,中风险,火灾,
445103000000,潮安区,广东省,潮州市,2,2,41,20.0,中风险,火灾,
440904000000,电白区,广东省,茂名市,2,2,41,20.0,中风险,火灾,
440604000000,禅城区,广东省,佛山市,2,2,41,20.0,中风险,火灾,
441202000000,端州区,广东省,肇庆市,2,2,41,20.0,中风险,火灾,
441621000000,紫金县,广东省,河源市,2,2,41,20.0,中风险,火灾,
445381000000,罗定市,广东省,云浮市,2,2,41,20.0,中风险,火灾,
440229000000,翁源县,广东省,韶关市,2,2,41,20.0,中风险,火灾,
441881000000,英德市,广东省,清远市,2,2,41,20.0,中风险,火灾,
440902000000,茂南区,广东省,茂名市,2,2,41,20.0,中风险,火灾,
440703000000,蓬江区,广东省,江门市,2,2,41,20.0,中风险,火灾,
441427000000,蕉岭县,广东省,梅州市,2,2,41,20.0,中风险,火灾,
441826000000,连南瑶族自治县,广东省,清远市,2,2,41,20.0,中风险,火灾,
441825000000,连山壮族瑶族自治县,广东省,清远市,2,2,41,20.0,中风险,火灾,
441882000000,连州市,广东省,清远市,2,2,41,20.0,中风险,火灾,
441623000000,连平县,广东省,河源市,2,2,41,20.0,中风险,火灾,
445322000000,郁南县,广东省,云浮市,2,2,41,20.0,中风险,火灾,
440404000000,金湾区,广东省,珠海市,2,2,41,20.0,中风险,火灾,
